,uf_0,uf_1,uf_2,uf_3,uf_4,if_0,uf_5,uf_6,uf_7,uf_8,uf_9,uf_10,uf_11,uf_12,uf_13,uf_14,uf_15,uf_16,label
7569,3,-1,-1,-1,-1,5,3,2,3,1,1599,0.0,7950,2,0.064516129,0.053763440860215055,1.0,10,0
7570,0,-1,0,5,-1,12,4,1,5,1,180,0.0,0,374,0.1625615763546798,0.070422535,1.5,15,0
7571,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7572,4,-1,3,2,-1,9,4,5,4,1,190,0.15789473684210525,0,5,0.091743119,0.096153846,1.0909090909090908,0,0
7573,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7574,-1,-1,-1,-1,-1,10,-1,2,0,2,-1,-1.0,0,1,0.1,0.1,-1.0,6,0
7575,3,-1,4,7,3,7,4,0,2,1,198,0.0,0,1,0.061728395061728385,0.058479532,1.6,0,0
7576,4,-1,-1,-1,1,1,3,1,4,1,776,0.11848341232227487,0,1,0.0625,0.046728972,1.1666666666666667,40,0
7577,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7578,-1,-1,-1,-1,-1,11,-1,3,2,2,1,0.0,0,2,0.10377358490566037,0.091743119,1.0,2,0
7579,0,-1,0,1,-1,1,4,3,5,2,720,0.046875,4800,0,0.086956522,0.085470085,1.4666666666666666,33,0
7580,-1,-1,-1,-1,-1,2,-1,3,0,1,1330,0.2,0,9,0.034129692832764506,0.1,1.0,21,0
7581,-1,-1,-1,-1,-1,7,-1,0,0,0,-1,0.2195121951219512,0,0,0.082644628,0.1,-1.0,0,0
7582,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7583,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7584,-1,-1,-1,-1,-1,4,-1,2,0,1,499,-1.0,0,-1,0.1,0.1,1.0,9,0
7585,-1,-1,-1,-1,3,6,-1,1,0,2,5800,-1.0,0,-1,0.092592593,0.090909091,2.0,4,0
7586,4,-1,-1,2,-1,10,-1,5,4,2,8816,0.1702127659574468,9720,1,0.093457944,0.097087379,1.5,2,0
7587,-1,-1,-1,-1,-1,12,-1,2,5,1,453,0.13793103448275862,0,4,0.08620689699999999,0.082644628,2.0,8,0
7588,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7589,0,-1,-1,8,-1,12,-1,2,4,2,590,0.0,0,5,0.009017133,0.097087379,1.148148148148148,57,0
7590,4,-1,4,7,-1,4,-1,5,0,1,100,0.15,0,0,0.1,0.098039216,1.5,1,0
7591,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7592,-1,-1,-1,-1,-1,2,-1,1,0,1,3148,0.0,0,3,0.084745763,0.067567568,1.0,7,0
7593,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7594,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7595,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7596,-1,-1,-1,-1,3,10,-1,5,1,2,1,0.13382899628252787,0,0,0.08730158699999999,0.053191489,2.0,24,0
7597,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7598,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7599,-1,-1,4,10,-1,6,0,3,2,2,2400,0.0,0,1,0.086956522,0.082644628,2.0,2,0
7600,-1,-1,-1,-1,-1,11,3,1,1,2,984,0.1506849315068493,0,88,0.07518797,0.064102564,1.0,13,0
7601,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7602,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7603,-1,-1,-1,7,-1,2,-1,0,0,1,200,-1.0,0,11,0.1,0.1,1.0,1,0
7604,3,-1,0,5,3,10,4,2,5,1,1930,0.14285714285714285,0,5,0.08,0.1,1.0,41,0
7605,-1,-1,-1,-1,-1,8,-1,2,1,1,2360,0.0,0,0,0.092592593,0.090909091,1.0,5,0
7606,-1,-1,-1,-1,-1,5,-1,2,1,1,1,0.0,0,2,0.095238095,0.093457944,1.0,1,0
7607,-1,-1,-1,10,-1,3,0,1,5,1,2100,0.12871287128712872,0,1,0.048034934,0.029154519,1.1578947368421053,4,0
7608,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7609,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7610,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7611,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7612,0,-1,4,10,-1,6,0,1,0,2,2590,0.0,0,0,0.044642857,0.076335878,1.0,18,0
7613,-1,-1,0,7,-1,12,0,2,0,2,1647,-1.0,0,0,0.093457944,0.091743119,1.0,0,0
7614,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7615,-1,-1,-1,12,-1,6,-1,2,2,2,250,-1.0,0,0,0.092592593,0.090909091,1.25,11,0
7616,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7617,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7618,-1,-1,4,8,-1,10,3,2,16,1,750,0.1414790996784566,0,0,0.042735042735042736,0.027624309392265192,2.1724137931034484,136,0
7619,-1,-1,-1,-1,-1,7,3,3,0,1,3089,-1.0,0,3,0.098039216,0.09433962300000001,1.0,29,0
7620,3,-1,-1,5,-1,6,0,2,0,1,-1,-1.0,0,0,0.1,0.1,-1.0,2,0
7621,4,-1,3,10,-1,2,2,4,1,3,150,0.15517241379310345,10980,0,0.082644628,0.09009009,1.1666666666666667,2,0
7622,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7623,-1,-1,0,-1,2,9,-1,1,0,1,9500,0.0,0,2,0.096153846,0.093457944,2.0,3,0
7624,-1,-1,-1,11,-1,1,-1,2,0,1,1486,0.0,0,1,0.098039216,0.099009901,1.0,16,0
7625,-1,-1,0,-1,-1,10,-1,2,1,2,2366,0.16216216216216214,0,3,0.087719298,0.092592593,1.3333333333333333,3,0
7626,4,-1,0,1,-1,8,4,1,1,2,1391,0.0,0,7,0.09009009,0.099009901,1.0,14,0
7627,3,-1,3,4,1,3,3,2,1,1,1377,0.0,0,1,0.089285714,0.084745763,1.0,0,0
7628,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7629,-1,-1,-1,-1,-1,8,-1,2,0,2,799,-1.0,0,3,0.092592593,0.079365079,1.0,10,0
7630,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7631,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7632,-1,-1,0,8,-1,3,-1,5,1,2,1301,0.0,0,1,0.09009009,0.088495575,1.0,3,0
7633,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7634,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7635,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7636,4,-1,-1,-1,-1,6,4,5,0,1,-1,0.0,0,26,0.096153846,0.093457944,-1.0,1,0
7637,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7638,0,-1,-1,1,3,8,4,3,0,2,4520,-1.0,0,0,0.098039216,0.098039216,1.5,8,0
7639,0,-1,3,10,-1,8,0,2,2,1,4200,0.1,0,1,0.084745763,0.072463768,1.1666666666666667,1,0
7640,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7641,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7642,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7643,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7644,-1,-1,-1,-1,-1,6,4,2,0,1,-1,0.1590909090909091,0,7,0.093457944,0.091743119,-1.0,7,0
7645,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7646,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7647,-1,-1,4,-1,-1,10,4,2,1,1,7500,0.14285714285714285,0,1,0.091743119,0.083333333,1.0,1,0
7648,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7649,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7650,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7651,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7652,4,-1,0,9,-1,3,0,2,5,1,2090,0.14285714285714285,0,0,0.097087379,0.098039216,1.0416666666666667,66,0
7653,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7654,0,-1,-1,-1,3,4,-1,1,1,1,968,-1.0,0,0,0.1,0.095238095,1.0,0,0
7655,3,-1,-1,5,3,4,-1,4,0,2,7598,-1.0,0,0,0.098039216,0.1,1.0,3,0
7656,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7657,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7658,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7659,-1,12,4,-1,-1,11,3,2,1,2,3460,-1.0,8000,3,0.1,0.1,1.5,3,0
7660,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7661,-1,-1,0,12,-1,9,-1,1,1,2,2732,0.0,0,0,0.099009901,0.099009901,1.0,4,0
7662,-1,-1,-1,-1,-1,1,-1,1,0,1,-1,-1.0,0,-1,-1.0,-1.0,-1.0,0,0
7663,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7664,4,-1,3,11,3,7,0,2,2,1,1357,0.0,0,2,0.0390625,0.047393365,1.3333333333333333,5,0
7665,-1,-1,-1,-1,-1,5,-1,2,3,1,741,0.0,0,0,0.093457944,0.092592593,1.0,2,0
7666,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7667,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7668,4,-1,-1,-1,-1,2,-1,1,1,1,1,0.15789473684210525,0,1,0.093457944,0.068493151,1.0,2,0
7669,-1,-1,-1,-1,-1,7,-1,2,2,1,1110,0.09811828,0,0,0.056497175,0.1,1.25,8,0
7670,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7671,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7672,4,-1,0,10,3,6,4,3,0,2,150,-1.0,0,1,0.095238095,0.089285714,1.0,1,0
7673,4,-1,-1,2,-1,5,-1,3,0,2,5050,0.0,0,0,0.08064516099999999,0.1,2.5,10,0
7674,-1,-1,-1,2,-1,8,4,2,1,2,390,0.0,0,0,0.039525692,0.098039216,1.0,10,0
7675,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7676,4,-1,0,9,-1,6,4,3,6,2,300,0.0,0,83,0.026143790849673203,0.1,1.2777777777777777,41,0
7677,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7678,-1,-1,4,-1,-1,3,4,2,1,1,1200,0.0,0,1,0.076335878,0.071942446,1.0,0,0
7679,-1,-1,-1,-1,-1,11,-1,3,0,1,1978,0.2,0,0,0.052910052910052914,0.1,1.0,2,0
7680,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7681,-1,-1,-1,8,-1,10,-1,3,0,0,-1,-1.0,0,0,0.096153846,0.1,-1.0,-1,0
7682,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7683,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7684,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7685,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7686,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7687,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7688,0,-1,4,-1,-1,4,4,2,1,1,1360,0.17333333333333334,10860,0,0.08,0.07092198599999999,1.1428571428571428,35,0
7689,-1,-1,-1,-1,-1,3,-1,3,2,2,1261,-1.0,0,1,0.060240963855421686,0.1,1.0,27,0
7690,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7691,-1,-1,-1,4,-1,12,3,3,0,2,-1,-1.0,0,4,0.095238095,0.1,-1.0,2,0
7692,3,-1,0,5,-1,8,0,5,1,2,300,0.0,0,3,0.066666667,0.096153846,1.0,4,0
7693,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7694,-1,-1,-1,-1,-1,10,-1,1,0,1,370,0.2015503875968992,0,0,0.022026431718061675,0.1,1.0,10,0
7695,-1,-1,0,12,-1,3,0,2,0,3,1580,-1.0,0,0,0.1,0.1,1.0,15,0
7696,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7697,-1,-1,-1,12,-1,10,3,2,2,3,1400,0.14285714285714285,0,6,0.078125,0.074074074,1.7142857142857142,41,0
7698,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7699,4,-1,4,10,-1,5,3,2,1,1,1380,0.15384615384615385,0,20,0.085470085,0.08403361300000001,1.0,0,0
7700,4,-1,-1,6,-1,1,3,2,6,1,390,0.15270935960591134,0,5,0.060240963855421686,0.0456621,1.5,39,0
7701,-1,-1,4,11,-1,7,-1,1,3,2,798,0.0,0,0,0.1,0.070422535,1.0909090909090908,21,0
7702,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7703,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7704,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7705,-1,-1,-1,-1,-1,9,-1,2,1,1,450,0.15371024734982333,0,4,0.058823529000000006,0.043290043,1.0,3,0
7706,-1,-1,0,-1,-1,3,-1,1,2,1,599,0.125,0,1,0.08403361300000001,0.072992701,1.3076923076923077,16,0
7707,-1,-1,-1,-1,3,9,-1,1,1,3,766,-1.0,0,2,0.1,0.1,1.125,14,0
7708,-1,-1,-1,7,-1,2,-1,2,1,1,299,0.0,0,2,0.023866348,0.1,1.2857142857142858,14,0
7709,4,-1,4,2,-1,8,4,1,3,1,150,0.14285714285714285,9500,9,0.075757576,0.076335878,1.2857142857142858,41,0
7710,0,-1,-1,5,-1,1,-1,1,5,2,150,-1.0,0,0,0.098039216,0.093457944,1.6,22,0
7711,-1,-1,3,5,3,11,3,2,2,1,370,0.0,0,0,0.085470085,0.072463768,1.2857142857142858,30,0
7712,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7713,-1,-1,-1,10,-1,10,4,3,0,1,1290,0.0,0,107,0.15723270440251572,0.093457944,1.2857142857142858,12,0
7714,-1,-1,-1,-1,-1,1,-1,2,0,2,1680,0.2,0,0,0.064516129,0.08620689699999999,1.0,0,0
7715,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7716,3,-1,4,8,-1,4,4,5,5,2,200,0.14814814814814814,0,9,0.095238095,0.089285714,1.3636363636363635,66,0
7717,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7718,3,-1,-1,1,3,7,-1,1,2,2,347,0.0,0,2,0.063694268,0.092592593,1.2727272727272727,26,0
7719,3,-1,-1,12,-1,8,-1,1,1,1,570,0.15789473684210525,0,10,0.08064516099999999,0.066666667,1.1333333333333333,51,0
7720,-1,-1,-1,-1,-1,3,-1,1,0,1,-1,-1.0,0,0,-1.0,-1.0,-1.0,0,0
7721,-1,-1,-1,-1,-1,10,-1,3,0,1,13800,-1.0,0,-1,0.095238095,0.09433962300000001,1.0,1,0
7722,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7723,0,-1,0,-1,-1,4,-1,1,5,1,1410,0.0,0,0,0.093457944,0.084745763,1.2,1,0
7724,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7725,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7726,-1,-1,-1,-1,3,7,-1,2,0,1,-1,-1.0,0,-1,0.1,0.1,-1.0,0,0
7727,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7728,-1,-1,-1,11,3,7,-1,3,1,1,59800,0.1329479768786127,0,0,0.09009009,0.062111800999999994,1.0,0,0
7729,-1,-1,-1,-1,-1,6,-1,2,0,1,-1,-1.0,0,0,0.1,0.1,-1.0,1,0
7730,-1,-1,-1,-1,3,10,-1,2,0,0,-1,-1.0,0,0,0.1,0.1,-1.0,-1,0
7731,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7732,-1,-1,4,6,-1,9,-1,2,1,2,1,0.0,0,3,0.076335878,0.075757576,1.0,4,0
7733,0,-1,-1,-1,-1,8,-1,2,0,1,1820,0.0,0,1,0.087719298,0.081967213,1.0,0,0
7734,4,-1,-1,2,-1,3,0,1,2,1,780,0.0,0,0,0.071942446,0.063694268,1.25,0,0
7735,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7736,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7737,-1,-1,-1,12,-1,7,-1,2,1,1,698,-1.0,0,0,0.097087379,0.097087379,1.0,3,0
7738,-1,-1,-1,7,-1,5,-1,3,0,1,802,-1.0,0,0,0.099009901,0.099009901,1.0,8,0
7739,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7740,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7741,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7742,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7743,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7744,-1,-1,-1,8,-1,9,-1,2,0,0,-1,-1.0,0,-1,-1.0,-1.0,-1.0,-1,0
7745,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7746,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7747,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7748,0,-1,-1,12,-1,2,4,2,1,3,370,0.10526315789473684,0,11,0.08730158699999999,0.072463768,1.1111111111111112,8,0
7749,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7750,-1,-1,-1,9,-1,1,0,3,0,2,-1,-1.0,0,0,0.096153846,0.1,-1.0,1,0
7751,0,-1,-1,7,-1,6,-1,3,5,1,8500,0.0,0,0,0.053475935828877004,0.1,1.4,0,0
7752,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7753,-1,-1,-1,-1,-1,5,-1,2,0,2,390,0.0,0,0,0.089285714,0.086956522,1.0,11,0
7754,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7755,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7756,-1,-1,0,11,-1,8,3,2,1,1,1300,0.0,0,-1,0.095238095,0.091743119,1.5,15,0
7757,-1,-1,0,7,-1,12,3,2,3,2,150,0.0,0,5,0.083333333,0.09009009,1.2941176470588236,37,0
7758,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7759,-1,-1,-1,-1,-1,9,4,2,1,1,1600,-1.0,0,1,0.096153846,0.09433962300000001,1.0,3,0
7760,-1,-1,-1,-1,-1,4,-1,2,0,2,1,0.0,0,0,0.083333333,0.081300813,1.0,1,0
7761,-1,-1,-1,12,-1,4,-1,1,1,2,89,-1.0,5000,4,0.09433962300000001,0.090909091,1.238095238095238,48,0
7762,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7763,-1,-1,-1,-1,-1,6,-1,1,1,1,1950,0.13934426229508196,0,0,0.078740157,0.0625,1.0,3,0
7764,3,-1,4,-1,-1,7,-1,2,6,3,83,0.14782608695652175,0,7,0.05952381,0.05,1.1333333333333333,40,0
7765,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7766,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7767,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7768,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7769,-1,-1,0,3,-1,11,3,2,0,1,-1,-1.0,0,2,0.1,0.1,-1.0,1,0
7770,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7771,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7772,-1,-1,-1,-1,-1,5,-1,2,-1,-1,-1,-1.0,-1,-1,0.1,0.1,-1.0,-1,0
7773,0,-1,-1,12,-1,7,3,1,2,2,2384,0.2,0,4,0.06097561,0.1,1.0,35,0
7774,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7775,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7776,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7777,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7778,4,-1,-1,4,-1,11,0,4,0,2,2490,0.0,0,0,0.084745763,0.076335878,1.0,2,0
7779,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7780,0,-1,0,-1,-1,3,4,2,-1,-1,-1,-1.0,-1,0,0.1,0.1,-1.0,-1,0
7781,-1,-1,-1,5,-1,12,-1,1,5,2,500,0.16363636363636366,0,0,0.065789474,0.065359477,2.3846153846153846,64,0
7782,-1,-1,-1,-1,-1,2,-1,1,6,3,623,-1.0,0,0,0.072463768,0.07518797,1.25,19,0
7783,0,-1,0,5,-1,9,3,1,0,2,2290,0.0,0,1,0.099009901,0.1,1.3333333333333333,17,0
7784,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7785,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
7786,-1,-1,3,-1,-1,1,-1,1,2,1,550,0.15789473684210525,0,0,0.090909091,0.089285714,2.0,7,0
7787,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
